trading_dt,gold_last_month,plat_last_month,mkt_rf,mkt_rf_3,mkt_rf_12,vix
2017-03-31,1233.39,999.8,0.0016532398140285398,0.007715985084034482,0.013432260104886037,0.1292
2017-04-30,1231.063,1018.9,0.010827559964164735,0.009920962656603102,NA,0.12369999999999999
2017-05-31,1267.15,958.2,0.010667155473910173,0.01259570683621806,NA,0.1082
2017-06-30,1245.25,932.2,0.008268172531734397,0.009671049417195062,NA,0.1041
2017-07-31,1261.277,929,0.018851792503009612,0.01530931708589911,NA,0.1118
2017-08-31,1235.1,906.1,0.0018931832168411766,0.016605800960163952,NA,0.1026
2017-09-30,1281.72,949.5,0.02518297553784654,0.026409223631000733,NA,0.1059
2017-10-31,1317.045,1009,0.02274124412580414,0.02152253780288582,NA,0.0951
2017-11-30,1280.677,916.6,0.03130345122935152,0.0325290214636819,NA,0.1018
2017-12-31,1283.189,936.7,0.010522918053501806,0.009932782287313868,NA,0.1128
2018-01-31,1265.674,940.6,0.05576069510819237,NA,NA,0.1104
2018-02-28,1332.809,947.8,-0.03648526629975257,NA,NA,0.1354
